animal	group	A*01Status	year	WkPost-TX	WkPost-ATI	parameter	value
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2424
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	384
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	8973
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	1849
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	5.38
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	188
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TEM_TCF1p	50.8
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TEM_TCF1n	49.2
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	7.12
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	12.2
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	27.9
RYk17	aIL10	+	1	21	9	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	1407
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_Naive	45.2
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	53.9
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_Naive_TCF1p	95.5
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_Naive_TCF1n	4.52
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	1.06
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	3.32
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	9862
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_TCF1p	86.3
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	11.8
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	152
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_TCF1n	13.7
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_IRF4nTCF1pTOXn	55.6
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_IRF4nTCF1nTOXp	3.74
RYk17	aIL10	+	1	21	9	LN_CD3p_CD8p_IRF4nTCF1nTOXn	8.5
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	405
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2676
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	506
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	3.27
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	51.9
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	191
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	287
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	2091
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	262
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	2882
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	3455
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	40.9
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	2568
RYk17	aIL10	+	1	21	9	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	130
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	817
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	100
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	236
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	118
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	291
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	2244
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	838
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	255
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	175
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1pCD101n	62.3
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1nCD101n	20.9
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCFn	25.7
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	190
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	114
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	2265
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2278
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	437
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	8448
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	2466
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	4.42
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	229
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TEM_TCF1p	52
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TEM_TCF1n	48
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	6.31
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	10.6
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	29.5
RYk17	aIL10	+	1	36	24	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	2048
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_Naive	30.8
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	102
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_Naive_TCF1p	89.9
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_Naive_TCF1n	10.1
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	1.65
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	8.07
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	9115
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1p	78
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	14.2
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	155
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_TCF1n	22
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_IRF4nTCF1pTOXn	52.2
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_IRF4nTCF1nTOXp	5.25
RYk17	aIL10	+	1	36	24	LN_CD3p_CD8p_IRF4nTCF1nTOXn	15.3
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	357
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2992
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	418
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	2.1
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	88.9
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	179
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	276
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	2963
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	221
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	3040
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	4944
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	52.4
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	2771
RYk17	aIL10	+	1	36	24	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	116
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	762
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	242
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	468
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	287
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	537
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	3077
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	912
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	269
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	191
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1pCD101n	73.7
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1nCD101n	8.62
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCFn	12.6
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	253
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	169
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	2303
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2249
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	417
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	8993
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	1658
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	5.11
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	326
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TEM_TCF1p	52.8
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TEM_TCF1n	47.2
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	11.6
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	12.2
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	23.4
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	1082
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_Naive	43.6
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	185
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_Naive_TCF1p	97.8
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_Naive_TCF1n	2.16
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	0.69
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	1.41
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	11299
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1p	90.1
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	10.3
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	121
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCF1n	9.89
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_IRF4nTCF1pTOXn	48.7
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_IRF4nTCF1nTOXp	2.9
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_IRF4nTCF1nTOXn	4.99
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	395
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2928
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	458
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	2.52
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	159
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	257
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	234
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	3352
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	125
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	2843
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	2905
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	41.3
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	3132
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	104
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	1254
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	113
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	305
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	104
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	341
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	2231
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	1076
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	100
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	127
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1pCD101n	75.2
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1nCD101n	9.01
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCFn	11.2
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	743
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	149
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	2487
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2666
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	488
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	6821
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	3352
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	2.89
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	331
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TEM_TCF1p	76.1
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TEM_TCF1n	23.9
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	8.1
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	5.67
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	14.8
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	2442
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_Naive	35.4
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	146
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_Naive_TCF1p	96.5
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_Naive_TCF1n	3.52
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	0.53
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	2.99
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	9136
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1p	93
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	2.65
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	97.7
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_TCF1n	6.98
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_IRF4nTCF1pTOXn	79
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_IRF4nTCF1nTOXp	1.3
RZp17	aIL10	-	2	-1	-13	LN_CD3p_CD8p_IRF4nTCF1nTOXn	5.26
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	343
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	3441
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	424
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	4.57
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	201
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	173
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	248
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	6460
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	138
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	3107
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	3855
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	51
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	3406
RZp17	aIL10	-	2	-1	-13	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	71.9
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	411
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2810
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	420
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	3.03
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	43.3
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	195
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	213
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	1811
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	219
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	1987
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	2665
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	68.7
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	1968
RZp17	aIL10	-	2	12	0	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	84.8
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	1008
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	164
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	326
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	169
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	348
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	1788
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	732
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	194
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	56.5
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCF1pCD101n	75.5
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCF1nCD101n	15.1
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCFn	16.7
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	217
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	95.1
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	1694
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	1950
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	205
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	8973
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	524
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	3.22
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	140
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TEM_TCF1p	58.9
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TEM_TCF1n	41.1
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	9.75
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	9.69
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	23.8
RZp17	aIL10	-	2	21	9	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	431
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_Naive	33.8
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	75.8
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_Naive_TCF1p	95.1
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_Naive_TCF1n	4.89
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	1.22
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	3.58
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	10156
RZp17	aIL10	-	2	21	9	LN_CD3p_CD8p_TCF1p	85.9
